Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,WHH,WHD,WHA,HomeTeamLP,AwayTeamLP,MW,Sezon,H2H_Home,H2H_Away,H2H_Home_pts,H2H_Away_pts
2014-09-03,Inter,Torino,1,0,H,43,39,29,34,1,0,D,D,W,W,L,L,L,W,L,D,1.62,3.6,6.0,9.0,16.0,30,14,WDD,LDD,5,2
2014-09-03,Juventus,Fiorentina,1,0,H,62,45,19,29,3,0,W,W,W,D,W,L,D,L,W,L,1.4,4.5,8.0,1.0,4.0,30,14,DWL,DLW,4,4
2014-09-03,Lazio,Atalanta,0,1,A,34,27,34,38,3,3,W,W,L,D,W,W,D,L,L,W,1.67,3.5,5.5,7.0,15.0,30,14,WWL,LLW,6,3
2014-09-03,Napoli,Roma,1,0,H,51,49,29,12,1,0,D,D,W,W,L,L,D,W,W,D,2.38,3.2,3.0,2.0,6.0,30,14,WLL,LWW,3,6
2014-09-03,Parma,Verona,2,0,H,41,43,29,42,3,1,W,W,D,W,D,D,W,L,D,W,1.73,3.6,4.75,10.0,18.0,30,14,DLL,DWW,1,7
2014-09-03,Sampdoria,Livorno,4,2,H,29,27,37,46,3,1,W,L,L,W,W,D,L,W,L,D,1.83,3.4,4.5,14.0,18.0,30,14,LWW,WLL,6,3
2014-03-15,Verona,Inter,0,2,A,43,43,42,29,1,1,D,W,L,D,W,D,D,W,W,L,3.5,3.2,2.15,18.0,9.0,30,14,LLL,WWW,0,9
2014-03-16,Atalanta,Sampdoria,3,0,H,28,33,38,39,3,3,W,W,D,L,L,W,W,L,L,W,2.4,3.0,3.2,15.0,14.0,31,14,WDL,LDW,4,4
2014-03-16,Cagliari,Lazio,0,2,A,27,34,36,35,1,0,D,W,D,L,L,L,W,W,L,D,2.8,3.0,2.7,11.0,7.0,31,14,LWL,WLW,3,6
2014-03-16,Fiorentina,Chievo,3,1,H,45,22,30,38,0,3,L,L,D,L,W,W,L,W,L,L,1.57,3.5,7.0,4.0,12.0,31,14,DWW,DLL,7,1
2014-03-16,Genoa,Juventus,0,1,A,31,63,34,19,0,3,L,W,D,D,W,W,W,W,W,D,8.0,4.0,1.44,17.0,1.0,31,14,LDL,WDW,1,7
2014-03-16,Livorno,Bologna,2,1,H,29,22,50,41,0,1,L,D,L,W,L,D,D,L,L,W,2.3,3.0,3.4,18.0,13.0,31,14,LLL,WWW,0,9
2014-03-16,Milan,Parma,2,4,A,39,45,38,31,0,3,L,L,W,W,L,W,W,W,D,W,1.85,3.3,4.5,3.0,10.0,31,14,DWL,DLW,4,4
2014-03-16,Sassuolo,Catania,3,1,H,25,20,55,46,1,1,D,L,L,L,L,D,L,L,W,D,2.3,3.0,3.4,18.0,8.0,31,14,D,D,1,1
2014-03-17,Roma,Udinese,3,2,H,52,30,14,39,3,3,W,L,D,W,W,W,L,D,D,W,1.44,4.0,8.5,6.0,5.0,31,14,LDW,WDL,4,4
2014-03-17,Torino,Napoli,0,1,A,39,52,35,29,0,3,L,L,L,W,L,W,D,D,W,W,3.4,3.0,2.3,16.0,2.0,31,14,DLL,DWW,1,7
2014-03-22,Chievo,Roma,0,2,A,22,52,38,14,3,3,W,L,W,L,L,W,L,D,W,W,6.5,3.4,1.62,12.0,6.0,32,14,WWL,LLW,6,3
2014-03-22,Torino,Livorno,3,1,H,39,31,36,51,0,3,L,L,L,L,W,W,L,D,L,W,1.62,3.6,6.0,16.0,18.0,32,14,LWD,WLD,4,4
2014-03-23,Bologna,Cagliari,1,0,H,23,27,43,38,0,0,L,D,D,L,L,L,D,W,D,L,2.4,3.0,3.2,13.0,11.0,32,14,LWW,WLL,6,3
2014-03-23,Catania,Juventus,0,1,A,21,64,49,19,0,3,L,D,L,L,W,W,W,W,W,W,8.0,4.0,1.44,8.0,1.0,32,14,LLL,WWW,0,9
2014-03-23,Inter,Atalanta,1,2,A,46,31,29,38,3,3,W,W,D,D,W,W,W,W,D,L,1.5,3.6,8.0,9.0,15.0,32,14,LLD,WWD,1,7
2014-03-23,Lazio,Milan,1,1,D,36,41,35,42,3,0,W,L,W,W,L,L,L,L,W,W,2.5,3.0,3.0,7.0,3.0,32,14,WLD,LWD,4,4
2014-03-23,Napoli,Fiorentina,0,1,A,53,48,29,31,3,3,W,W,D,D,W,W,L,L,D,L,1.85,3.3,4.5,2.0,4.0,32,14,WDW,LDL,7,1
2014-03-23,Parma,Genoa,1,1,D,46,31,32,35,1,0,D,W,W,W,D,L,L,W,D,D,1.67,3.3,6.0,10.0,17.0,32,14,DDL,DDW,2,5
2014-03-23,Sampdoria,Verona,5,0,H,33,43,42,46,0,0,L,W,W,L,L,L,L,D,W,L,2.05,3.1,4.0,14.0,18.0,32,14,L,W,0,3
2014-03-23,Udinese,Sassuolo,1,0,H,32,28,42,56,0,3,L,W,L,D,D,W,D,L,L,L,1.62,3.4,6.5,5.0,18.0,33,14,W,L,3,0
2014-03-25,Roma,Torino,2,1,H,54,39,14,36,3,0,W,W,L,D,W,L,L,L,L,W,1.4,4.5,8.0,6.0,16.0,33,14,WWD,LLD,7,1
2014-03-26,Atalanta,Livorno,2,0,H,33,32,39,54,3,0,W,W,W,W,D,L,W,L,D,L,1.8,3.5,4.6,15.0,18.0,33,14,LWL,WLW,3,6
2014-03-26,Cagliari,Verona,1,0,H,27,43,39,51,0,0,L,L,D,W,D,L,L,L,D,W,2.1,3.25,3.6,11.0,18.0,33,14,L,W,0,3
2014-03-26,Catania,Napoli,2,4,A,21,53,50,30,0,0,L,L,D,L,L,L,W,W,D,D,4.6,3.5,1.8,8.0,2.0,33,14,DLL,DWW,1,7
2014-03-26,Chievo,Bologna,3,0,H,23,24,43,43,0,3,L,L,W,L,W,W,L,D,D,L,2.15,2.8,4.2,12.0,13.0,33,14,WLD,LWD,4,4
2014-03-26,Fiorentina,Milan,0,2,A,49,42,31,43,3,1,W,W,L,L,D,D,L,L,L,W,2.25,3.3,3.2,4.0,3.0,33,14,WDW,LDL,7,1
2014-03-26,Genoa,Lazio,2,0,H,32,37,36,36,1,1,D,L,L,W,D,D,W,L,W,W,3.0,3.1,2.45,17.0,7.0,33,14,WWW,LLL,9,0
2014-03-26,Juventus,Parma,2,1,H,65,47,19,34,3,0,W,W,W,W,W,L,D,W,W,W,1.33,4.5,10.0,1.0,10.0,33,14,WDW,LDL,7,1
2014-03-26,Sassuolo,Sampdoria,1,2,A,28,38,57,42,0,3,L,W,D,L,L,W,L,W,W,L,2.62,3.2,2.75,18.0,14.0,34,14,W,L,3,0
2014-03-27,Inter,Udinese,0,0,D,47,33,31,42,0,3,L,W,W,D,D,W,L,W,L,D,1.67,3.6,5.5,9.0,5.0,34,14,LLW,WWL,3,6
2014-03-29,Bologna,Atalanta,0,2,A,24,33,43,39,3,3,W,L,D,D,L,W,W,W,W,D,2.4,3.1,3.1,13.0,15.0,34,14,WDL,LDW,4,4
2014-03-29,Milan,Chievo,3,0,H,44,26,43,43,3,3,W,D,L,L,L,W,L,L,W,L,1.44,4.0,8.0,3.0,12.0,34,14,WWD,LLD,7,1
2014-03-30,Lazio,Parma,3,2,H,37,49,38,37,0,0,L,D,W,L,W,L,L,D,W,W,2.2,3.1,3.5,7.0,10.0,34,14,WDD,LDD,5,2
2014-03-30,Napoli,Juventus,2,0,H,57,67,32,20,3,3,W,L,W,W,D,W,W,W,W,W,2.75,3.1,2.62,2.0,1.0,34,14,LDL,WDW,1,7
2014-03-30,Sampdoria,Fiorentina,0,0,D,40,49,43,33,3,0,W,W,L,W,W,L,W,W,L,L,2.8,3.1,2.6,14.0,4.0,34,14,DLL,DWW,1,7
2014-03-30,Sassuolo,Roma,0,2,A,29,58,59,15,0,3,L,L,W,D,L,W,W,W,W,L,6.0,3.75,1.57,18.0,6.0,34,14,D,D,1,1
2014-03-30,Torino,Cagliari,2,1,H,43,28,39,39,0,3,L,W,L,L,L,W,L,L,D,W,1.91,3.1,4.5,16.0,11.0,34,14,LLL,WWW,0,9
2014-03-30,Verona,Genoa,3,0,H,43,34,52,36,0,3,L,L,L,L,D,W,D,L,L,W,2.25,3.1,3.4,18.0,17.0,35,14,L,W,0,3
2014-03-31,Livorno,Inter,2,2,D,32,47,56,31,0,1,L,L,W,L,D,D,L,W,W,D,4.5,3.1,1.91,18.0,9.0,35,14,LLL,WWW,0,9
2014-03-31,Udinese,Catania,1,0,H,33,23,42,54,1,0,D,W,L,W,L,L,L,L,D,L,1.75,3.2,5.5,5.0,8.0,35,14,DLL,DWW,1,7
2014-02-04,Roma,Parma,4,2,H,58,49,15,37,3,0,W,W,W,W,L,L,L,D,W,W,1.44,4.0,8.0,6.0,10.0,35,14,LWW,WLL,6,3
2014-05-04,Chievo,Verona,0,1,A,26,46,46,52,0,3,L,W,L,L,W,W,L,L,L,L,2.5,3.0,3.1,12.0,18.0,35,14,LWW,WLL,6,3
2014-05-04,Inter,Bologna,2,2,D,49,24,33,48,1,0,D,D,L,W,W,L,L,W,L,D,1.4,4.33,9.0,9.0,13.0,35,14,WLD,LWD,4,4
2014-06-04,Atalanta,Sassuolo,0,2,A,37,29,39,61,3,0,W,W,W,W,W,L,L,L,W,D,1.8,3.3,5.0,15.0,18.0,35,14,L,W,0,3
2014-06-04,Cagliari,Roma,1,3,A,29,62,41,17,0,3,L,W,L,L,D,W,W,W,W,W,6.0,3.4,1.67,11.0,6.0,35,14,LWD,WLD,4,4
2014-06-04,Catania,Torino,1,2,A,23,45,55,40,0,3,L,L,L,L,D,W,L,W,L,L,2.62,3.0,2.9,8.0,16.0,35,14,DDL,DDW,2,5
2014-06-04,Fiorentina,Udinese,2,1,H,49,34,33,42,1,3,D,L,W,W,L,W,D,W,L,W,1.73,3.3,5.5,4.0,5.0,36,14,WLL,LWW,3,6
2014-06-04,Lazio,Sampdoria,2,0,H,40,40,40,43,3,1,W,L,D,W,L,D,W,W,L,W,1.8,3.3,5.0,7.0,14.0,36,14,WWD,LLD,7,1
2014-06-04,Parma,Napoli,1,0,H,51,59,41,32,0,3,L,L,L,D,W,W,W,L,W,W,3.1,3.1,2.4,10.0,2.0,36,14,LLW,WWL,3,6
2014-07-04,Genoa,Milan,1,2,A,34,47,39,43,0,3,L,W,D,L,L,W,W,D,L,L,3.8,3.1,2.1,17.0,3.0,36,14,LLD,WWD,1,7
2014-07-04,Juventus,Livorno,2,0,H,67,34,22,58,0,1,L,W,W,W,W,D,L,L,W,L,1.17,7.0,17.0,1.0,18.0,36,14,WDW,LDL,7,1
2014-12-04,Roma,Atalanta,3,1,H,65,37,18,41,3,0,W,W,W,W,W,L,W,W,W,W,1.36,4.33,10.0,6.0,15.0,36,14,WWD,LLD,7,1
2014-12-04,Sassuolo,Cagliari,1,1,D,31,30,61,44,3,0,W,L,L,L,W,L,L,W,L,L,2.5,3.0,3.0,18.0,11.0,36,14,D,D,1,1
2014-04-13,Bologna,Parma,1,1,D,26,52,50,41,1,3,D,L,L,W,L,W,L,L,L,D,3.1,3.1,2.4,13.0,10.0,36,14,LWD,WLD,4,4
2014-04-13,Livorno,Chievo,2,4,A,34,26,60,47,0,0,L,D,L,L,W,L,L,W,L,L,2.5,3.0,3.0,18.0,12.0,36,14,LLL,WWW,0,9
2014-04-13,Milan,Catania,1,0,H,49,24,44,57,3,0,W,W,W,D,L,L,L,L,L,L,1.4,4.2,9.0,3.0,8.0,37,14,WWW,LLL,9,0
2014-04-13,Napoli,Lazio,4,2,H,59,42,33,40,0,3,L,W,W,L,W,W,W,L,D,W,1.62,3.6,6.0,2.0,7.0,37,14,WDW,LDL,7,1
2014-04-13,Sampdoria,Inter,0,4,A,40,51,45,35,0,1,L,D,W,W,L,D,D,D,L,W,3.2,3.2,2.3,14.0,9.0,37,14,LLD,WWD,1,7
2014-04-13,Torino,Genoa,2,1,H,47,35,41,41,3,0,W,W,L,W,L,L,L,W,D,L,1.85,3.3,4.5,16.0,17.0,37,14,DDD,DDD,3,3
2014-04-13,Verona,Fiorentina,3,5,A,47,51,52,34,3,3,W,W,L,L,L,W,D,L,W,W,3.2,3.2,2.3,18.0,4.0,37,14,WLL,LWW,3,6
2014-04-14,Udinese,Juventus,0,2,A,35,69,44,22,0,3,L,W,D,W,L,W,L,W,W,W,6.0,3.6,1.62,5.0,1.0,37,14,LLL,WWW,0,9
2014-04-19,Atalanta,Verona,1,2,A,38,50,44,57,0,0,L,L,W,W,W,L,W,W,L,L,2.1,3.0,4.0,15.0,18.0,37,14,WLL,LWW,3,6
2014-04-19,Catania,Sampdoria,2,1,H,24,40,58,49,0,0,L,L,L,L,L,L,L,D,W,W,2.25,3.3,3.2,8.0,14.0,37,14,WDL,LDW,4,4
2014-04-19,Chievo,Sassuolo,0,1,A,30,32,49,62,3,1,W,L,L,W,L,D,W,L,L,L,2.0,3.3,3.75,12.0,18.0,37,14,W,L,3,0
2014-04-19,Fiorentina,Roma,0,1,A,56,68,37,19,3,3,W,W,D,L,W,W,W,W,W,W,3.1,3.3,2.3,4.0,6.0,38,14,LLL,WWW,0,9
2014-04-19,Genoa,Cagliari,1,2,A,36,31,43,45,0,1,L,L,L,W,D,D,L,L,W,L,2.2,3.1,3.5,17.0,11.0,38,14,WLL,LWW,3,6
2014-04-19,Juventus,Bologna,1,0,H,71,27,22,51,3,1,W,W,L,W,W,D,D,L,L,W,1.17,7.0,15.0,1.0,13.0,38,14,WWW,LLL,9,0
2014-04-19,Lazio,Torino,3,3,D,44,49,44,42,0,3,L,W,W,L,D,W,W,W,L,W,1.8,3.3,5.0,7.0,16.0,38,14,DLL,DWW,1,7
2014-04-19,Milan,Livorno,3,0,H,50,36,44,64,3,0,W,W,W,W,D,L,L,D,L,L,1.3,5.0,10.0,3.0,18.0,38,14,DDD,DDD,3,3
2014-04-19,Parma,Inter,0,2,A,53,55,42,35,1,3,D,W,L,L,L,W,D,D,D,L,2.5,3.3,2.75,10.0,9.0,38,14,WLD,LWD,4,4
2014-04-19,Udinese,Napoli,1,1,D,35,63,46,35,0,3,L,L,W,D,W,W,L,W,W,L,3.75,3.3,2.0,5.0,2.0,38,14,LDD,WDD,2,5
2014-04-25,Roma,Milan,2,0,H,69,53,19,44,3,3,W,W,W,W,W,W,W,W,W,W,1.8,3.5,4.5,6.0,3.0,38,14,WDD,LDD,5,2
2014-04-26,Bologna,Fiorentina,0,3,A,27,56,52,38,0,0,L,D,D,L,L,L,W,W,D,L,3.5,3.0,2.25,13.0,4.0,38,14,LWL,WLW,3,6
2014-04-26,Inter,Napoli,0,0,D,57,64,35,36,3,1,W,W,D,D,D,D,W,L,W,W,2.3,3.2,3.2,9.0,2.0,39,14,WLL,LWW,3,6
2014-04-27,Atalanta,Genoa,1,1,D,39,37,46,45,0,0,L,L,L,W,W,L,L,L,L,W,2.2,3.1,3.5,15.0,17.0,39,14,LDD,WDD,2,5
2014-04-27,Cagliari,Parma,1,0,H,33,53,46,44,3,0,W,D,L,L,W,L,D,W,L,L,3.2,3.2,2.3,11.0,10.0,39,14,LLD,WWD,1,7
2014-04-27,Livorno,Lazio,0,2,A,36,47,67,47,0,1,L,L,L,D,L,D,L,W,W,L,3.3,3.25,2.25,18.0,7.0,39,14,LLL,WWW,0,9
2014-04-27,Sampdoria,Chievo,2,1,H,41,30,51,50,0,0,L,L,L,D,W,L,W,L,L,W,2.5,3.0,3.0,14.0,12.0,39,14,LWW,WLL,6,3
2014-04-27,Torino,Udinese,2,0,H,52,36,45,47,1,1,D,W,W,W,L,D,L,L,W,D,1.85,3.3,4.5,16.0,5.0,39,14,DLW,DWL,4,4
2014-04-27,Verona,Catania,4,0,H,52,26,58,59,3,3,W,L,W,W,L,W,L,L,L,L,2.3,3.3,3.1,18.0,8.0,39,14,D,D,1,1
2014-04-28,Sassuolo,Juventus,1,3,A,33,72,62,22,3,3,W,D,W,L,L,W,W,W,L,W,8.0,4.0,1.44,18.0,1.0,39,14,L,W,0,3
2014-04-05,Catania,Roma,4,1,H,26,71,63,19,0,3,L,W,L,L,L,W,W,W,W,W,8.0,4.0,1.44,8.0,6.0,39,14,DWL,DLW,4,4
2014-04-05,Chievo,Torino,0,1,A,31,54,52,45,0,3,L,L,W,L,L,W,D,W,W,W,2.9,3.0,2.62,12.0,16.0,40,14,LDL,WDW,1,7
2014-04-05,Genoa,Bologna,0,0,D,38,27,46,55,1,0,D,L,L,L,L,L,L,D,D,L,2.5,3.2,2.88,17.0,13.0,40,14,WDL,LDW,4,4
2014-04-05,Milan,Inter,1,0,H,53,57,46,35,0,1,L,W,W,W,W,D,W,W,D,D,2.62,3.1,2.8,3.0,9.0,40,14,LDL,WDW,1,7
2014-04-05,Parma,Sampdoria,2,0,H,53,43,45,52,0,3,L,L,D,W,L,W,L,L,L,D,1.6,3.6,6.0,10.0,14.0,40,14,WLD,LWD,4,4
2014-04-05,Udinese,Livorno,5,3,H,36,36,49,69,0,0,L,D,L,L,W,L,L,L,L,D,1.91,3.3,4.2,5.0,18.0,40,14,WWW,LLL,9,0
2014-05-05,Juventus,Atalanta,1,0,H,75,40,23,47,3,1,W,W,W,W,L,D,L,L,L,W,1.2,5.5,19.0,1.0,15.0,40,14,WWW,LLL,9,0
2014-05-05,Lazio,Verona,3,3,D,49,56,47,58,3,3,W,D,L,W,W,W,W,L,W,W,1.7,3.6,5.0,7.0,18.0,40,14,LWL,WLW,3,6
2014-06-05,Fiorentina,Sassuolo,3,4,A,59,34,38,65,3,0,W,L,W,W,D,L,W,D,W,L,1.67,3.8,5.0,4.0,18.0,40,14,W,L,3,0
2014-06-05,Napoli,Cagliari,3,0,H,64,34,36,46,1,3,D,D,W,L,W,W,W,D,L,L,1.44,4.5,7.0,2.0,11.0,40,14,WWD,LLD,7,1
2014-10-05,Inter,Lazio,4,1,H,57,52,36,50,0,1,L,D,W,W,D,D,W,D,L,W,1.75,3.4,5.0,9.0,7.0,41,14,LLL,WWW,0,9
2014-10-05,Verona,Udinese,2,2,D,59,41,61,52,1,3,D,W,W,L,W,W,L,D,L,L,2.2,3.3,3.3,18.0,5.0,41,14,LWW,WLL,6,3
2014-11-05,Atalanta,Milan,2,1,H,40,54,48,46,0,3,L,D,L,L,L,W,L,W,W,W,6.5,3.5,1.62,15.0,3.0,41,14,WLL,LWW,3,6
2014-11-05,Bologna,Catania,1,2,A,27,30,55,64,1,3,D,L,L,D,D,W,L,W,L,L,2.05,3.2,3.8,13.0,8.0,41,14,WLL,LWW,3,6
2014-11-05,Cagliari,Chievo,0,1,A,34,31,49,53,0,0,L,W,W,D,L,L,L,L,W,L,3.6,3.4,2.05,11.0,12.0,41,14,LDD,WDD,2,5
2014-11-05,Livorno,Fiorentina,0,1,A,39,62,74,42,0,0,L,L,L,L,L,L,W,L,W,W,4.33,3.4,1.85,18.0,4.0,41,14,LLL,WWW,0,9
2014-11-05,Roma,Juventus,0,1,A,72,76,23,23,0,3,L,W,W,W,W,W,W,W,W,W,2.5,3.2,2.8,6.0,1.0,41,14,LWL,WLW,3,6
2014-11-05,Sampdoria,Napoli,2,5,A,43,67,54,36,0,3,L,W,L,L,L,W,D,D,W,L,3.3,3.3,2.2,14.0,2.0,41,14,LDL,WDW,1,7
2014-11-05,Sassuolo,Genoa,4,2,H,38,38,68,46,3,1,W,L,W,D,W,D,D,L,L,L,1.53,3.75,7.0,18.0,17.0,41,14,L,W,0,3
2014-11-05,Torino,Parma,1,1,D,55,55,45,45,3,3,W,W,D,W,W,W,L,L,D,W,2.05,3.6,3.4,16.0,10.0,42,14,LLL,WWW,0,9
2014-05-17,Udinese,Sampdoria,3,3,D,43,45,54,59,1,0,D,W,L,D,L,L,L,W,L,L,1.75,4.0,4.2,5.0,14.0,42,14,WWL,LLW,6,3
2014-05-18,Catania,Atalanta,2,1,H,32,42,65,49,3,3,W,W,L,W,L,W,L,D,L,L,2.15,3.6,3.2,8.0,15.0,42,14,WDL,LDW,4,4
2014-05-18,Chievo,Inter,2,1,H,32,61,53,37,3,3,W,L,L,L,W,W,L,D,W,W,4.0,3.4,1.95,12.0,9.0,42,14,LLD,WWD,1,7
2014-05-18,Fiorentina,Torino,2,2,D,63,56,42,46,3,1,W,L,W,L,W,D,W,W,D,W,3.75,4.0,1.85,4.0,16.0,42,14,DWD,DLD,5,2
2014-05-18,Genoa,Roma,1,0,H,40,72,50,24,0,0,L,D,D,L,L,L,L,W,W,W,4.33,4.0,1.73,17.0,6.0,42,14,LLL,WWW,0,9
2014-05-18,Juventus,Cagliari,3,0,H,77,34,23,50,3,0,W,W,W,W,W,L,L,W,W,D,1.25,6.0,11.0,1.0,11.0,42,14,WDW,LDL,7,1
2014-05-18,Lazio,Bologna,1,0,H,53,28,54,57,0,0,L,D,W,D,L,L,D,L,L,D,1.5,4.4,6.0,7.0,13.0,42,14,DWD,DLD,5,2
2014-05-18,Milan,Sassuolo,2,1,H,55,42,48,70,0,3,L,W,L,W,W,W,W,L,W,D,1.29,5.5,10.0,3.0,18.0,42,14,L,W,0,3
2014-05-18,Napoli,Verona,5,1,H,72,61,38,63,3,1,W,W,D,D,W,D,D,W,W,L,1.5,4.75,5.5,2.0,18.0,43,14,LWW,WLL,6,3
2014-05-18,Parma,Livorno,2,0,H,56,39,46,75,1,0,D,W,L,L,D,L,L,L,L,L,1.22,6.5,11.0,10.0,18.0,43,14,LWW,WLL,6,3
2014-08-30,Chievo,Juventus,0,1,A,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,6.0,4.0,1.55,16.0,1.0,1,15,LLL,WWW,0,9
2014-08-30,Roma,Fiorentina,2,0,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.75,3.6,4.75,2.0,4.0,1,15,WWW,LLL,9,0
2014-08-31,Atalanta,Verona,0,0,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,2.15,3.25,3.5,11.0,10.0,1,15,LLL,WWW,0,9
2014-08-31,Cesena,Parma,1,0,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,3.1,3.1,2.4,18.0,6.0,1,15,DLD,DWD,2,5
2014-08-31,Genoa,Napoli,1,2,A,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,3.6,3.4,2.05,14.0,3.0,1,15,LLD,WWD,1,7
2014-08-31,Milan,Lazio,3,1,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.91,3.5,4.0,8.0,9.0,1,15,WDD,LDD,5,2
2014-08-31,Palermo,Sampdoria,1,1,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,2.2,3.2,3.4,18.0,12.0,1,15,WWW,LLL,9,0
2014-08-31,Sassuolo,Cagliari,1,1,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,2.38,3.4,2.9,17.0,15.0,1,15,DD,DD,2,2
2014-08-31,Torino,Inter,0,0,D,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,3.1,3.3,2.3,7.0,5.0,1,15,DDL,DDW,2,5
2014-08-31,Udinese,Empoli,2,0,H,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,1.83,3.5,4.4,13.0,18.0,2,15,LDW,WDL,4,4
2014-09-13,Empoli,Roma,0,1,A,0,2,2,0,0,3,L,M,M,M,M,W,M,M,M,M,6.0,3.8,1.57,18.0,2.0,2,15,WDL,LDW,4,4
2014-09-13,Juventus,Udinese,2,0,H,1,2,0,0,3,3,W,M,M,M,M,W,M,M,M,M,1.4,4.5,8.0,1.0,13.0,2,15,WWW,LLL,9,0
2014-09-14,Cagliari,Atalanta,1,2,A,1,0,1,0,1,1,D,M,M,M,M,D,M,M,M,M,2.3,3.2,3.2,15.0,11.0,2,15,DWL,DLW,4,4
2014-09-14,Fiorentina,Genoa,0,0,D,0,1,2,2,0,0,L,M,M,M,M,L,M,M,M,M,1.6,3.6,6.0,4.0,14.0,2,15,WWD,LLD,7,1
2014-09-14,Inter,Sassuolo,7,0,H,0,1,0,1,1,1,D,M,M,M,M,D,M,M,M,M,1.5,4.0,7.0,5.0,17.0,2,15,WW,LL,6,0
2014-09-14,Lazio,Cesena,3,0,H,1,1,3,0,0,3,L,M,M,M,M,W,M,M,M,M,1.36,4.5,9.0,9.0,18.0,2,15,WWW,LLL,9,0
2014-09-14,Napoli,Chievo,0,1,A,2,0,1,1,3,0,W,M,M,M,M,L,M,M,M,M,1.36,4.5,9.0,3.0,16.0,2,15,LWD,WLD,4,4
2014-09-14,Parma,Milan,4,5,A,0,3,1,1,0,3,L,M,M,M,M,W,M,M,M,M,2.8,3.1,2.62,6.0,8.0,2,15,LWW,WLL,6,3
2014-09-14,Sampdoria,Torino,2,0,H,1,0,1,0,1,1,D,M,M,M,M,D,M,M,M,M,2.5,3.0,3.0,12.0,7.0,3,15,DDW,DDL,5,2
2014-09-15,Verona,Palermo,2,1,H,0,1,0,1,1,1,D,M,M,M,M,D,M,M,M,M,2.2,3.3,3.3,10.0,18.0,3,15,ND,ND,1,1
2014-09-20,Cesena,Empoli,2,2,D,1,0,3,3,3,0,L,W,M,M,M,L,L,M,M,M,2.8,3.0,2.7,18.0,18.0,3,15,ND,ND,1,1
2014-09-20,Milan,Juventus,0,1,A,8,3,5,0,6,6,W,W,M,M,M,W,W,M,M,M,3.2,3.2,2.3,8.0,1.0,3,15,LLL,WWW,0,9
2014-09-21,Atalanta,Fiorentina,0,1,A,2,0,1,2,4,1,W,D,M,M,M,D,L,M,M,M,3.3,3.1,2.3,11.0,4.0,3,15,LLL,WWW,0,9
2014-09-21,Chievo,Parma,2,3,A,1,4,1,6,3,0,W,L,M,M,M,L,L,M,M,M,2.8,3.0,2.7,16.0,6.0,3,15,DDL,DDW,2,5
2014-09-21,Genoa,Lazio,1,0,H,1,4,2,3,1,3,D,L,M,M,M,W,L,M,M,M,2.8,3.2,2.5,14.0,9.0,3,15,WWW,LLL,9,0
2014-09-21,Palermo,Inter,1,1,D,2,7,3,0,1,4,L,D,M,M,M,W,D,M,M,M,4.0,3.2,2.0,18.0,5.0,3,15,DLW,DWL,4,4
2014-09-21,Roma,Cagliari,2,0,H,3,2,0,3,6,1,W,W,M,M,M,L,D,M,M,M,1.3,5.0,11.0,2.0,15.0,3,15,LDW,WDL,4,4
2014-09-21,Sassuolo,Sampdoria,0,0,D,1,3,8,1,1,4,L,D,M,M,M,W,D,M,M,M,2.7,3.1,2.7,17.0,12.0,4,15,WL,LW,3,3
2014-09-21,Torino,Verona,0,1,A,0,2,2,1,1,4,L,D,M,M,M,W,D,M,M,M,1.91,3.3,4.2,7.0,10.0,4,15,WDW,LDL,7,1
2014-09-21,Udinese,Napoli,1,0,H,2,2,2,2,3,3,L,W,M,M,M,L,W,M,M,M,3.3,3.2,2.25,13.0,3.0,4,15,DDD,DDD,3,3
2014-09-23,Empoli,Milan,2,2,D,2,8,5,6,1,6,D,L,L,M,M,L,W,W,M,M,4.6,3.5,1.8,18.0,8.0,4,15,LWL,WLW,3,6
2014-09-24,Cagliari,Torino,1,2,A,2,0,5,3,1,1,L,L,D,M,M,L,L,D,M,M,2.62,3.1,2.75,15.0,7.0,4,15,WWL,LLW,6,3
2014-09-24,Fiorentina,Sassuolo,0,0,D,1,1,2,8,4,2,W,D,L,M,M,D,L,D,M,M,1.44,4.0,8.0,4.0,17.0,4,15,WL,LW,3,3
2014-09-24,Inter,Atalanta,2,0,H,8,2,1,2,5,4,D,W,D,M,M,L,W,D,M,M,1.44,4.0,8.0,5.0,11.0,4,15,LDL,WDW,1,7
2014-09-24,Juventus,Cesena,3,0,H,4,3,0,5,9,4,W,W,W,M,M,D,L,W,M,M,1.11,8.5,23.0,1.0,18.0,4,15,DWW,DLL,7,1
